category,filepath
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage419.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage420.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage469.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage470.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage474.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage475.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage476.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage480.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage481.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage483.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage484.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage485.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage486.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage487.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage489.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage493.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage495.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage498.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage4.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage500.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage5.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage6.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage76.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage79.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage7.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage80.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage81.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage82.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage83.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage84.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage85.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage86.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage87.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage88.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage89.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage8.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage91.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage92.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage93.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage94.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage95.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage96.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage97.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage98.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage99.jpg
bed_bugs,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs/bed_bugsimage9.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage100.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage101.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage104.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage108.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage10.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage110.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage112.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage114.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage116.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage117.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/'chiggersimage119 (2).jpg'
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage119.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage120.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage12.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage13.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage14.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage15.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage17.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage186.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage189.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage18.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage191.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage193.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage194.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage197.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage198.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage199.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage1.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage202.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage203.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage204.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage205.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage208.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage20.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage210.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage213.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage215.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage218.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage219.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage220.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage273.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage275.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage278.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage289.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage291.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage298.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage299.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage2.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage314.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage321.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage323.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage369.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage375.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage385.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage392.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage393.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage3.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage408.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage418.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage470.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage473.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage474.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage476.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage477.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage481.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage484.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage486.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage4.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage5.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage6.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage7.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage86.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage87.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage89.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage8.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage90.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage91.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage93.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage94.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage95.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage96.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage97.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage98.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggersimage99.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage101.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage102.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage105.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage109.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage10.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage110.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage111.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage112.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage116.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage119.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage11.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage12.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage13.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage14.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage15.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage17.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage185.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage186.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage187.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage189.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage18.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage190.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage195.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage196.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage197.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage198.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/'chiggers_legimage199 (2).jpg'
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/'chiggers_legimage199 (3).jpg'
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage199.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage19.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage1.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage200.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage201.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage202.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage205.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage208.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage209.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage20.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage211.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage214.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage218.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage275.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage278.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage292.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage2.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage300.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/'chiggers_legimage303 (2).jpg'
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage303.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage372.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage396.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/'chiggers_legimage397 (2).jpg'
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/'chiggers_legimage397 (3).jpg'
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/'chiggers_legimage397 (4).jpg'
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage397.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage3.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage4.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage503.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage5.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage6.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage71.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage72.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage74.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage75.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage76.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage77.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage79.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage7.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage80.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage81.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage87.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage88.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage89.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage8.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage90.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage91.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage93.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage94.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage97.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage98.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage99.jpg
chiggers,/home/eyan/Desktop/bug_bite/web_scraping/useful/chiggers/chiggers_legimage9.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage100.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage101.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage102.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage103.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage104.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage105.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage106.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage107.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage108.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage109.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage10.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage110.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage11.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage12.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage13.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage14.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage15.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage16.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage17.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage18.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage19.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage1.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage20.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage2.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage3.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage5.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage6.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage7.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage88.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage89.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage90.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage91.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage92.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage93.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage94.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage95.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage96.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage97.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage98.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'black_widowimage99 (2).jpg'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage99.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/black_widowimage9.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage110.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage170.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage171.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage172.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage187.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage189.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage198.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage1.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage205.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage207.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage281.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage296.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage297.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage298.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage2.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage310.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage380.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage382.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage390.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage393.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage587.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage589.jpg
